,file,id_event,string,begin,end,ALINK,TLINK,contextualAspect,contextualModality,degree,docTimeRel,eventType,permanence,polarity
4081,ES100064.xml,8379,aquejaba,898,906,0.0,10097 10100 10103,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
4082,ES100064.xml,8341,diplopía,907,915,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4084,ES100064.xml,8396,exploración,948,959,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4085,ES100064.xml,8415,consciente,986,996,0.0,9779,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4086,ES100064.xml,8432,orientado,998,1007,0.0,9785,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4087,ES100064.xml,8449,colaborador,1010,1021,0.0,9791,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4089,ES100064.xml,8483,salida,1066,1072,0.0,9803,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4092,ES100064.xml,8534,alteraciones,1180,1192,0.0,10111 10114 10117,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4093,ES100064.xml,8551,resto,1254,1259,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4094,ES100064.xml,8570,pruebas,1332,1339,0.0,10125 10128 10131 10134,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4095,ES100064.xml,8587,GGT,1377,1380,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4096,ES100064.xml,8606,fosfatasa,1388,1397,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4097,ES100064.xml,8625,PSA,1421,1424,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4098,ES100064.xml,8644,RMN,1448,1451,0.0,9851,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4099,ES100064.xml,8661,RMN,1469,1472,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4100,ES100064.xml,8680,demostraron,1477,1488,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4103,ES100064.xml,8733,desplaza,1609,1617,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4104,ES100064.xml,8752,engloba,1620,1627,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4107,ES100064.xml,8807,íntegro,1823,1830,0.0,10143 10146 10149,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4110,ES100064.xml,8860,condiciona,1928,1938,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4114,ES100064.xml,8934,rompe,2057,2062,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4116,ES100064.xml,8972,interrupción,2127,2139,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4118,ES100064.xml,9010,desplazando,2215,2226,0.0,9893,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4119,ES100064.xml,9027,invadirlo,2231,2240,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4120,ES100064.xml,9046,libres,2305,2311,0.0,10201,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4121,ES100064.xml,9063,tomografía,2322,2332,0.0,10207 10210,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4122,ES100064.xml,9080,diagnosticó,2380,2391,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4123,ES100064.xml,9099,patrón,2395,2401,0.0,9899,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4125,ES100064.xml,9133,alteraciones,2455,2467,0.0,9911,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4126,ES100064.xml,9150,diagnosticó,2484,2495,0.0,10217,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4129,ES100064.xml,9201,desechó,2668,2675,0.0,10223 10226,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4131,ES100064.xml,9237,ceguera,2715,2722,0.0,0,0,HYPOTHETICAL-OTHER,0.0,BEFORE,0,FINITE,POS
4132,ES100064.xml,9256,tratamiento,2729,2740,0.0,10233 10236,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4133,ES100064.xml,9273,retiró,2744,2750,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4135,ES100064.xml,9309,manteniéndose,2765,2778,9341.0,9935,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
4136,ES100064.xml,9324,análogo,2782,2789,0.0,9941,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4137,ES100064.xml,9347,inicia,2820,2826,9947.0,0,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
4138,ES100064.xml,9364,tratamiento,2827,2838,0.0,9953 9956,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4140,ES100064.xml,9400,completaron,2911,2922,0.0,9963,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4141,ES100064.xml,9417,ciclos,2925,2931,0.0,9969,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4142,ES100064.xml,9434,nadir,2984,2989,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4143,ES100064.xml,9453,administraciones,3061,3077,0.0,9975,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4144,ES100064.xml,9470,refiere,3104,3111,0.0,10267,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4146,ES100064.xml,9504,completan,3161,3170,0.0,10273,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4147,ES100064.xml,9559,ciclos,3173,3179,0.0,9993 9996,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4148,ES100064.xml,9521,excelente,3185,3194,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4149,ES100064.xml,9540,PSA,3229,3232,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4150,ES100064.xml,9576,variado,3262,3269,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4151,ES100064.xml,9595,RMN,3286,3289,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4152,ES100064.xml,9614,reinicia,3325,3333,10019.0,0,NOVEL,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
4153,ES100064.xml,9631,tratamiento,3343,3354,0.0,10025,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4155,ES100273.xml,2164,diabética,51,60,0.0,0,0,ACTUAL,0.0,CONTAINS,0.0,PERMANENT,POS
4162,ES100273.xml,2291,HD,181,183,0.0,2734,0,ACTUAL,0.0,CONTAINS,0.0,FINITE,POS
4163,ES100273.xml,2308,Ámbito,205,211,0.0,2870 2873 2876,0,ACTUAL,0.0,CONTAINS,0.0,PERMANENT,POS
4164,ES100273.xml,2325,convivencia,233,244,0.0,0,0,ACTUAL,0.0,CONTAINS,0.0,FINITE,POS
4165,ES100273.xml,2344,higiene,265,272,0.0,0,0,ACTUAL,0.0,CONTAINS,0.0,FINITE,POS
4167,ES100273.xml,2380,FAV,318,321,0.0,0,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4168,ES100273.xml,2399,evolución,353,362,0.0,2758 2761,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4169,ES100273.xml,2416,HD,383,385,0.0,0,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4170,ES100273.xml,2435,CVC,390,393,0.0,2768 2771,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4171,ES100273.xml,2452,retiradas,417,426,0.0,0,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4172,ES100273.xml,2471,canalizaciones,436,450,0.0,0,NOVEL,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4174,ES100273.xml,2507,Ingresa,509,516,0.0,2808,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4177,ES100273.xml,2558,diálisis,557,565,0.0,2796,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4179,ES100273.xml,2592,hemocultivos,599,611,0.0,0,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4181,ES100273.xml,2628,retira,692,698,0.0,2820,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4182,ES100273.xml,2645,cultiva,718,725,0.0,2826,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4183,ES100273.xml,2662,creciendo,727,736,0.0,0,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4184,ES100273.xml,2681,tratamiento,791,802,0.0,2832,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4185,ES100273.xml,2698,desaparece,836,846,0.0,0,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4186,ES100273.xml,2717,cuadro,850,856,0.0,2838,0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
4187,ES100924.xml,2112,Presentamos,0,11,0.0,0,0.0,ACTUAL,0.0,IS-CONTAINED,0,FINITE,POS
4188,ES100924.xml,2131,nacida,47,53,0.0,2547,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4189,ES100924.xml,2148,acude,90,95,0.0,2617 2620,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4191,ES100924.xml,2182,evolución,192,201,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4192,ES100924.xml,2201,objetivan,220,229,0.0,2575,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4194,ES100924.xml,2235,tono,399,403,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4195,ES100924.xml,2254,prurito,441,448,0.0,2627 2630 2633 2636,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4198,ES100924.xml,2309,quemadura,508,517,0.0,2581,0.0,HEDGED,0.0,BEFORE,0,FINITE,POS
4199,ES100924.xml,2326,solicita,522,530,0.0,2645 2648,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4200,ES100924.xml,2343,valoración,531,541,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4201,ES100924.xml,2362,reacción,602,610,0.0,2587,0.0,HEDGED,0.0,BEFORE,0,FINITE,POS
4202,ES100924.xml,2379,reinterrogar,628,640,0.0,2593,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4203,ES100924.xml,2396,refirió,665,672,0.0,2655,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4204,ES100924.xml,2413,derramado,681,690,0.0,2601 2604,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4205,ES100924.xml,2430,combatir,774,782,0.0,0,0.0,GENERIC,0.0,BEFORE,0,FINITE,POS
4206,ES100924.xml,2447,síntomas,787,795,0.0,0,0.0,GENERIC,0.0,BEFORE,0,FINITE,POS
4207,ES100924.xml,2466,expuso,828,834,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4208,ES100924.xml,2485,informa,866,873,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4209,ES100924.xml,2504,benignidad,880,890,0.0,2611,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4210,ES100924.xml,2521,fotoprotección,929,943,0.0,0,0.0,GENERIC,0.0,BEFORE,0,FINITE,POS
4211,ES100688.xml,4698,presenta,3,11,0.0,0,0.0,ACTUAL,0.0,IS-CONTAINED,0,FINITE,POS
4212,ES100688.xml,4717,consulta,67,75,0.0,5761 5764,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4213,ES100688.xml,4734,derivado,167,175,0.0,5585,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4214,ES100688.xml,4751,SMR,241,244,0.0,5591 5594,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4216,ES100688.xml,4785,respuesta,318,327,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4217,ES100688.xml,4804,tratamiento,331,342,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4218,ES100688.xml,4823,relata,398,404,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4219,ES100688.xml,4840,aumento,414,421,0.0,5617 5620 5623 5626 5629,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4220,ES100688.xml,4857,biopsiado,485,494,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4221,ES100688.xml,4876,QG,559,561,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4222,ES100688.xml,4895,SMR,576,579,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4223,ES100688.xml,4914,tratamiento,584,595,0.0,5773 5776 5779 5782 5785,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4226,ES100688.xml,4969,resultados,744,754,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4227,ES100688.xml,4988,anamnesis,773,782,0.0,5669,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4228,ES100688.xml,5005,relata,783,789,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4232,ES100688.xml,5075,resistencia,878,889,0.0,5657,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4237,ES100688.xml,5164,examen,1074,1080,0.0,5813,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4238,ES100688.xml,5198,observa,1091,1098,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4240,ES100688.xml,5217,evertido,1158,1166,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4243,ES100688.xml,5270,tratamiento,1326,1337,0.0,5819 5822 5825,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4245,ES100688.xml,5306,controlar,1514,1523,0.0,0,0.0,HYPOTHETICAL-OTHER,0.0,BEFORE,0,FINITE,POS
4247,ES100688.xml,5344,controló,1585,1593,0.0,5833,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4248,ES100688.xml,5380,evidencio,1636,1645,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4249,ES100688.xml,5361,reducción,1658,1667,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4250,ES100688.xml,5399,tamaño,1725,1731,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4252,ES100688.xml,5454,observarse,1794,1804,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
4253,ES100688.xml,5435,mejoras,1805,1812,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4254,ES100688.xml,5473,programo,1823,1831,0.0,5727,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4255,ES100688.xml,5490,queiloplastía,1836,1849,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4257,ES100688.xml,5526,mejorar,1910,1917,0.0,5739,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4258,ES100688.xml,5543,resultados,1964,1974,0.0,5745 5748,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4259,ES100688.xml,5560,controlados,1986,1997,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4260,ES100663.xml,5171,Presentamos,0,11,0.0,0,0.0,ACTUAL,0.0,IS-CONTAINED,0,FINITE,POS
4265,ES100663.xml,5258,estudiada,133,142,0.0,6747 6750 6753,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4266,ES100663.xml,5275,clínica,175,182,0.0,6487 6490 6493 6496 6499,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4268,ES100663.xml,5400,tratamiento,250,261,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4272,ES100663.xml,5347,TAC,376,379,0.0,6515,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4273,ES100663.xml,5381,observando,404,414,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4275,ES100663.xml,5419,definir,468,475,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4276,ES100663.xml,5438,naturaleza,495,505,0.0,6521,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4277,ES100663.xml,5455,Endoscopia,510,520,0.0,6761,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4278,ES100663.xml,5546,aprecia,537,544,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4283,ES100663.xml,5565,TAC,661,664,0.0,6767 6770,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4284,ES100663.xml,5582,RMN,667,670,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4287,ES100663.xml,5637,Gammagrafía,797,808,0.0,6555,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4288,ES100663.xml,5654,marcadores,816,826,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4292,ES100663.xml,5728,remite,978,984,0.0,6571,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4293,ES100663.xml,5745,completar,1009,1018,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4294,ES100663.xml,5764,estudio,1022,1029,0.0,6577,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4295,ES100663.xml,5781,llegada,1049,1056,0.0,6799,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4297,ES100663.xml,5815,deambulación,1096,1108,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4298,ES100663.xml,5834,cediendo,1113,1121,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4299,ES100663.xml,5853,tratamiento,1124,1135,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4301,ES100663.xml,5889,exploración,1173,1184,0.0,6805,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4302,ES100663.xml,5906,estado,1210,1216,0.0,6607,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4303,ES100663.xml,5923,estable,1244,1251,0.0,6613,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4304,ES100663.xml,5940,afebril,1254,1261,0.0,6619,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4305,ES100663.xml,5957,palpa,1295,1300,0.0,6811 6814,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4308,ES100663.xml,6010,palpación,1363,1372,0.0,6631,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4309,ES100663.xml,6027,pruebas,1439,1446,0.0,6844 6847,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4310,ES100663.xml,6044,Ecoendoscopia,1467,1480,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4312,ES100663.xml,6080,densidad,1552,1560,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4313,ES100663.xml,6099,infiltra,1578,1586,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4315,ES100663.xml,6821,aprecian,1609,1617,0.0,6854,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
4317,ES100663.xml,6154,Ecografía,1646,1655,0.0,6860,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4319,ES100663.xml,6188,Resto,1783,1788,0.0,6866,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4320,ES100663.xml,6205,alteraciones,1811,1823,0.0,6667,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4321,ES100663.xml,6222,Tomografía,1843,1853,0.0,6872,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4323,ES100663.xml,6256,implantes,1950,1959,0.0,6679,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4326,ES100663.xml,6307,periféricas,2034,2045,0.0,6697,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4327,ES100663.xml,6324,Anatomía,2050,2058,0.0,6715 6718 6721,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4329,ES100663.xml,6358,HMB45,2089,2094,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4331,ES100663.xml,6396,CKPAN,2115,2120,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4333,ES100715.xml,7176,consulta,28,36,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4334,ES100715.xml,7191,aumento,113,120,0.0,8960,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4335,ES100715.xml,7206,evolución,149,158,0.0,8966,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4336,ES100715.xml,7221,antecedentes,234,246,0.0,9236 9239 9242 9245 9248,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4339,ES100715.xml,7266,tratamiento,310,321,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4342,ES100715.xml,7311,examen,406,412,0.0,8972,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4343,ES100715.xml,7326,apreciarse,425,435,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4345,ES100715.xml,7356,recubría,564,572,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4347,ES100715.xml,7386,características,590,605,0.0,9268 9271 9274 9277 9280,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4349,ES100715.xml,7416,registró,659,667,0.0,9290 9293,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
4350,ES100715.xml,7431,compromiso,668,678,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4351,ES100715.xml,7446,solicitó,724,732,0.0,9300 9303,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4352,ES100715.xml,7461,tomografía,737,747,0.0,8984 8987,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4353,ES100715.xml,7476,TC,763,765,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4354,ES100715.xml,7491,apreció,801,808,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4356,ES100715.xml,7521,extendía,861,869,0.0,9000,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4357,ES100715.xml,7536,abombamiento,1016,1028,0.0,9006,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4360,ES100715.xml,7581,programó,1079,1087,0.0,9310 9313 9316,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4361,ES100715.xml,7596,biopsia,1088,1095,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4362,ES100715.xml,7611,instalación,1109,1120,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4363,ES100715.xml,7626,descomprimir,1154,1166,0.0,0,0,HYPOTHETICAL-OTHER,0.0,BEFORE,0,FINITE,POS
4365,ES100715.xml,7656,estudio,1184,1191,0.0,9324 9327,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4366,ES100715.xml,7671,reveló,1222,1228,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4368,ES100715.xml,7701,hallazgos,1427,1436,0.0,9036,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4369,ES100715.xml,7716,diagnosticó,1440,1451,0.0,9334,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4372,ES100715.xml,7763,diagnóstico,1515,1526,0.0,9054,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4373,ES100715.xml,7778,decidió,1530,1537,0.0,9340 9343 9346,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4374,ES100715.xml,7793,continuar,1538,1547,8957.0,0,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
4376,ES100715.xml,7826,controlar,1579,1588,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4379,ES100715.xml,7871,aumento,1681,1688,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4380,ES100715.xml,7886,impedir,1695,1702,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4381,ES100715.xml,7901,alimentación,1706,1718,0.0,9084,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4382,ES100715.xml,7916,instalado,1735,1744,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4383,ES100715.xml,7931,solicitó,1779,1787,0.0,9090,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4384,ES100715.xml,7946,TC,1798,1800,0.0,9368 9371 9374,NOVEL,ACTUAL,0.0,BEFORE,0,FINITE,POS
4385,ES100715.xml,7961,confirmarse,1817,1828,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4386,ES100715.xml,7976,terapia,1836,1843,0.0,9096,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4387,ES100715.xml,7991,cumplía,1861,1868,0.0,9102,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
4388,ES100715.xml,8006,observó,1896,1903,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4390,ES100715.xml,8036,condiciones,1987,1998,0.0,9120,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4391,ES100715.xml,8051,destrucción,2027,2038,0.0,9114,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4392,ES100715.xml,8066,procedimiento,2121,2134,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4393,ES100715.xml,8081,hallazgos,2185,2194,0.0,0,NOVEL,ACTUAL,0.0,BEFORE,0,FINITE,POS
4394,ES100715.xml,8096,excéresis,2235,2244,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4395,ES100715.xml,8111,curetaje,2262,2270,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4396,ES100715.xml,8126,aplicación,2273,2283,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4398,ES100715.xml,8156,reconstruido,2374,2386,0.0,9412 9415,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4399,ES100715.xml,8171,placa,2418,2423,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4400,ES100715.xml,8186,envió,2477,2482,0.0,9138,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4401,ES100715.xml,8201,estudio,2485,2492,0.0,9144 9147,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4402,ES100715.xml,8216,informó,2517,2524,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4404,ES100715.xml,8246,observándose,2596,2608,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4408,ES100715.xml,8306,nucléolos,2724,2733,0.0,9178,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4411,ES100715.xml,8351,observaron,2896,2906,0.0,9196,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4412,ES100715.xml,8366,nidos,2907,2912,0.0,9184,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4413,ES100715.xml,8381,islotes,2915,2922,0.0,9190,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
4414,ES100715.xml,8396,mostraron,2990,2999,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
4415,ES100715.xml,8411,características,3011,3026,0.0,9202,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
